season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2024,KC,C,,52,Active,Creed Humphrey,Creed,Humphrey,1998-06-28T00:00:00,77,316,,00-0036623,,,,,,,,,,,,4,PRE,A01,Creed,HUM473083,,,2021,2021.0,KC,63.0
2024,KC,RB,,30O,Active,Keaontay Ingram,Keaontay,Ingram,1999-10-26T00:00:00,72,215,,00-0037299,,,,,,,,,,,,4,PRE,A01,Keaontay,ING566419,,,2022,2022.0,ARZ,201.0
2024,KC,LB,,29D,Active,Curtis Jacobs,Curtis,Jacobs,2002-02-18T00:00:00,73,235,,00-0039318,,,,,,,,,,,,4,PRE,A01,Curtis,JAC707569,,,2024,2024.0,,
2024,KC,FS,,13D,Active,Nazeeh Johnson,Nazeeh,Johnson,1998-07-17T00:00:00,74,189,,00-0037198,,,,,,,,,,,,4,PRE,A01,Nazeeh,JOH551616,,,2022,2022.0,KC,259.0
2024,KC,ILB,,44,Active,Cam Jones,Cam,Jones,1999-10-21T00:00:00,75,228,,00-0038513,,,,,,,,,,,,4,PRE,A01,Cam,JON148503,,,2023,2023.0,,
2024,KC,DT,,95,Active,Chris Jones,Christopher,Jones,1994-07-03T00:00:00,78,308,,00-0032762,,,,,,,,,,,,4,PRE,A01,Chris,JON162595,,,2016,2016.0,KC,37.0
2024,KC,CB,,31,Active,Nic Jones,Nic,Jones,2001-10-15T00:00:00,72,185,,00-0038986,,,,,,,,,,,,4,PRE,A01,Nic,JON636725,,,2023,2023.0,KC,250.0
2024,KC,DE,,57,Active,Truman Jones,Truman,Jones,2000-05-12T00:00:00,76,242,,00-0038514,,,,,,,,,,,,4,PRE,A01,Truman,JON769039,,,2023,2023.0,,
2024,KC,CB,,24D,Active,Kelvin Joseph,Kelvin,Joseph,1999-11-11T00:00:00,73,195,,00-0036935,,,,,,,,,,,,4,PRE,A01,Kelvin,JOS221287,,,2021,2021.0,DAL,44.0
2024,KC,DE,,56,Active,George Karlaftis,George,Karlaftis,2001-04-03T00:00:00,76,275,,00-0037192,,,,,,,,,,,,4,PRE,A01,George,KAR303382,,,2022,2022.0,KC,30.0
2024,KC,TE,,87,Active,Travis Kelce,Travis,Kelce,1989-10-05T00:00:00,77,260,,00-0030506,,,,,,,,,,,,4,PRE,A01,Travis,KEL012458,,,2013,2013.0,KC,63.0
2024,KC,DT,,99,Active,Fabien Lovett,Fabien,Lovett,1999-12-05T00:00:00,76,310,,00-0039319,,,,,,,,,,,,4,PRE,A01,Fabien,LOV559532,,,2024,2024.0,,
2024,KC,QB,,15,Active,Patrick Mahomes,Patrick,Mahomes,1995-09-17T00:00:00,75,230,,00-0033873,,,,,,,,,,,,4,PRE,A01,Patrick,MAH401939,,,2017,2017.0,KC,10.0
2024,KC,T,,68,Active,Griffin McDowell,Griffin,McDowell,1999-12-28T00:00:00,77,282,,00-0039320,,,,,,,,,,,,4,PRE,A01,Griffin,MCD763912,,,2024,2024.0,,
2024,KC,CB,,22,Active,Trent McDuffie,Trent,McDuffie,2000-09-13T00:00:00,71,195,,00-0037191,,,,,,,,,,,,4,PRE,A01,Trent,MCD824296,,,2022,2022.0,KC,21.0
2024,KC,DB,,38,Active,D.J. Miller,D.J.,Miller,2000-08-11T00:00:00,71,190,,00-0039322,,,,,,,,,,,,4,PRE,A01,D.J.,MIL215852,,,2024,2024.0,,
2024,KC,WR,,24O,Active,Skyy Moore,Skyy,Moore,2000-09-10T00:00:00,70,195,,00-0038090,,,,,,,,,,,,4,PRE,A01,Skyy,MOO678505,,,2022,2022.0,KC,54.0
2024,KC,T,,64,Active,Wanya Morris,Wanya,Morris,2000-10-10T00:00:00,78,310,,00-0038981,,,,,,,,,,,,4,PRE,A01,Wanya,MOR552993,,,2023,2023.0,KC,92.0
2024,KC,T,,77,Active,Lucas Niang,Lucas,Niang,1998-08-18T00:00:00,79,328,,00-0036367,,,,,,,,,,,,4,PRE,A01,Lucas,NIA415291,,,2020,2020.0,KC,96.0
2024,KC,DT,,91,Active,Derrick Nnadi,Derrick,Nnadi,1996-05-09T00:00:00,73,310,,00-0034818,,,,,,,,,,,,4,PRE,A01,Derrick,NNA157287,,,2018,2018.0,KC,75.0
2024,KC,C,,60,Active,Hunter Nourzad,Hunter,Nourzad,1999-11-26T00:00:00,75,320,,00-0039827,,,,,,,,,,,,4,PRE,A01,Hunter,NOU415291,,,2024,2024.0,KC,159.0
2024,KC,QB,,13O,Active,Chris Oladokun,Chris,Oladokun,1997-09-03T00:00:00,74,195,,00-0037324,,,,,,,,,,,,4,PRE,A01,Chris,OLA166115,,,2022,2022.0,PIT,241.0
2024,KC,DE,,90,Active/PUP,Charles Omenihu,Charles,Omenihu,1997-08-20T00:00:00,77,280,,00-0035279,,,,,,,,,,,,4,PRE,A02,Charles,OME565785,,,2019,2019.0,HST,161.0
2024,KC,RB,,10,Active,Isiah Pacheco,Isiah,Pacheco,1999-03-02T00:00:00,71,215,,00-0037197,,,,,,,,,,,,4,PRE,A01,Isiah,PAC576791,,,2022,2022.0,KC,251.0
2024,KC,NT,,69,Active,Mike Pennel,Michael,Pennel,1991-05-09T00:00:00,76,332,,00-0030757,,,,,,,,,,,,4,PRE,A01,Mike,PEN320554,,,2014,2014.0,,
2024,KC,LS,,59,Active,Randen Plattner,Randen,Plattner,1999-12-08T00:00:00,75,241,,00-0039252,,,,,,,,,,,,4,PRE,A01,Randen,PLA726543,,,2024,2024.0,,
2024,KC,WR,,14,Active,Cornell Powell,Cornell,Powell,1997-10-30T00:00:00,72,210,,00-0036647,,,,,,,,,,,,4,PRE,A01,Cornell,POW205105,,,2021,2021.0,KC,181.0
2024,KC,RB,,34,Active,Deneric Prince,Deneric,Prince,2000-04-11T00:00:00,72,219,,00-0038518,,,,,,,,,,,,4,PRE,A01,Deneric,PRI482971,,,2023,2023.0,,
2024,KC,RB,,9,Active,Louis Rees-Zammit,Louis,Rees-Zammit,2001-02-02T00:00:00,75,194,,00-0039228,,,,,,,,,,,,4,PRE,A01,Louis,REE701409,,,2024,2024.0,,
2024,KC,SS,,20,Active,Justin Reid,Justin,Reid,1997-02-15T00:00:00,73,204,,00-0034361,,,,,,,,,,,,4,PRE,A01,Justin,REI306723,,,2018,2018.0,HST,68.0
2024,KC,WR,,81,Active,Nikko Remigio,Nikko,Remigio,1999-11-04T00:00:00,71,185,,00-0038519,,,,,,,,,,,,4,PRE,A01,Nikko,REM240921,,,2023,2023.0,,
2024,KC,WR,,4,Active,Rashee Rice,Rashee,Rice,2000-04-22T00:00:00,74,203,,00-0039067,,,,,,,,,,,,4,PRE,A01,Rashee,RIC152916,,,2023,2023.0,KC,55.0
2024,KC,DB,,30D,Active,Christian Roland-Wallace,Christian,Roland-Wallace,2001-11-23T00:00:00,72,200,,00-0039324,,,,,,,,,,,,4,PRE,A01,Christian,ROL266426,,,2024,2024.0,,
2024,KC,WR,,8,Active,Justyn Ross,Justyn,Ross,1999-12-15T00:00:00,76,205,,00-0037216,,,,,,,,,,,,4,PRE,A01,Justyn,ROS616476,,,2022,2022.0,,
2024,KC,WR,,29O,Active,Kyle Sheets,Kyle,Sheets,2000-09-24T00:00:00,76,220,,00-0039621,,,,,,,,,,,,4,PRE,A01,Kyle,SHE162216,,,2024,2024.0,,
2024,KC,TE,,82,Active,Irv Smith,Irvin,Smith,1998-08-09T00:00:00,74,240,,00-0034970,,,,,,,,,,,,4,PRE,A01,Irv,SMI000018,,,2019,2019.0,MIN,50.0
2024,KC,G,,65,Active,Trey Smith,Trey,Smith,1999-06-16T00:00:00,78,325,,00-0036660,,,,,,,,,,,,4,PRE,A01,Trey,SMI764701,,,2021,2021.0,KC,226.0
2024,KC,TE,,85,Active,Geor'quarius Spivey,Geor'quarius,Spivey,1999-10-06T00:00:00,77,240,,00-0039941,,,,,,,,,,,,4,PRE,A01,Geor'quarius,SPI709879,,,2024,2024.0,,
2024,KC,RB,,42,Active,Carson Steele,Carson,Steele,2002-10-21T00:00:00,73,225,,00-0039325,,,,,,,,,,,,4,PRE,A01,Carson,STE027134,,,2024,2024.0,,
2024,KC,T,,76,Active,Kingsley Suamataia,Kingsley,Suamataia,2003-01-18T00:00:00,78,325,,00-0039844,,,,,,,,,,,,4,PRE,A01,Kingsley,SUA474618,,,2024,2024.0,KC,63.0
2024,KC,T,,74,Active,Jawaan Taylor,Jawaan,Taylor,1997-11-25T00:00:00,77,312,,00-0035237,,,,,,,,,,,,4,PRE,A01,Jawaan,TAY349425,,,2019,2019.0,JAX,35.0
2024,KC,CB,,39D,Active,Keith Taylor,Keith,Taylor,1998-11-20T00:00:00,75,195,,00-0036561,,,,,,,,,,,,4,PRE,A01,Keith,TAY455531,,,2021,2021.0,CAR,166.0
2024,KC,DE,,53,Active/NFIL,B.J. Thompson,B.J.,Thompson,1999-03-23T00:00:00,78,235,,00-0038983,,,,,,,,,,,,4,PRE,A06,B.J.,THO489203,,,2023,2023.0,KC,166.0
2024,KC,G,,62,Active,Joe Thuney,Joseph,Thuney,1992-11-18T00:00:00,77,308,,00-0032391,,,,,,,,,,,,4,PRE,A01,Joe,THU198074,,,2016,2016.0,NE,78.0
2024,KC,WR,,19,Active,Kadarius Toney,Kadarius,Toney,1999-01-27T00:00:00,72,193,,00-0036913,,,,,,,,,,,,4,PRE,A01,Kadarius,TON593115,,,2021,2021.0,NYG,20.0
2024,KC,T,,79,Active,Nick Torres,Nick,Torres,1998-12-07T00:00:00,78,320,,00-0039326,,,,,,,,,,,,4,PRE,A01,Nick,TOR695588,,,2024,2024.0,,
2024,KC,ILB,,23,Active,Drue Tranquill,Drue,Tranquill,1995-08-15T00:00:00,74,234,,00-0035262,,,,,,,,,,,,4,PRE,A01,Drue,TRA289059,,,2019,2019.0,LAC,130.0
2024,KC,WR,,80,Active,Montrell Washington,Montrell,Washington,1999-03-14T00:00:00,70,170,,00-0037272,,,,,,,,,,,,4,PRE,A01,Montrell,WAS581408,,,2022,2022.0,DEN,162.0
2024,KC,CB,,35,Active,Jaylen Watson,Jaylen,Watson,1998-09-17T00:00:00,75,204,,00-0037195,,,,,,,,,,,,4,PRE,A01,Jaylen,WAT411506,,,2022,2022.0,KC,243.0
2024,KC,WR,,84,Active,Justin Watson,Justin,Watson,1996-04-04T00:00:00,75,215,,00-0034386,,,,,,,,,,,,4,PRE,A01,Justin,WAT441238,,,2018,2018.0,TB,144.0
2024,KC,QB,,11,Active,Carson Wentz,Carson,Wentz,1992-12-30T00:00:00,77,237,,00-0032950,,,,,,,,,,,,4,PRE,A01,Carson,WEN615770,,,2016,2016.0,PHI,2.0
2024,KC,DT,,98,Active,Tershawn Wharton,Tershawn,Wharton,1998-06-25T00:00:00,76,255,,00-0035890,,,,,,,,,,,,4,PRE,A01,Tershawn,WHA652597,,,2020,2020.0,,
2024,KC,TE,,12,Active,Jared Wiley,Jared,Wiley,2000-01-02T00:00:00,79,260,,00-0039824,,,,,,,,,,,,4,PRE,A01,Jared,WIL054234,,,2024,2024.0,KC,131.0
2024,KC,CB,,2D,Active,Joshua Williams,Joshua,Williams,1999-10-17T00:00:00,75,197,,00-0038043,,,,,,,,,,,,4,PRE,A01,Joshua,WIL390045,,,2022,2022.0,KC,135.0
2024,KC,LS,,41,Active,James Winchester,James,Winchester,1989-08-06T00:00:00,75,240,,00-0030615,,,,,,,,,,,,4,PRE,A01,James,WIN034202,,,2013,2013.0,,
2024,KC,WR,,1,Active,Xavier Worthy,Xavier,Worthy,2003-04-27T00:00:00,73,172,,00-0039894,,,,,,,,,,,,4,PRE,A01,Xavier,WOR741496,,,2024,2024.0,KC,28.0
2024,PIT,NT,,57,Active,Montravius Adams,Montravius,Adams,1995-07-24T00:00:00,76,304,,00-0033929,,,,,,,,,,,,4,PRE,A01,Montravius,ADA519824,,,2017,2017.0,GB,93.0
2024,PIT,QB,,4,Active,Kyle Allen,Kyle,Allen,1996-03-08T00:00:00,75,211,,00-0034577,,,,,,,,,,,,4,PRE,A01,Kyle,ALL543234,,,2018,2018.0,,
2024,PIT,T,,74O,Active,Spencer Anderson,Spencer,Anderson,2000-06-07T00:00:00,77,330,,00-0038645,,,,,,,,,,,,4,PRE,A01,Spencer,AND490948,,,2023,2023.0,PIT,251.0
2024,PIT,WR,,19,Active,Calvin Austin,Calvin,Austin,1999-03-24T00:00:00,69,162,,00-0037837,,,,,,,,,,,,4,PRE,A01,Calvin,AUS738004,,,2022,2022.0,PIT,138.0
2024,PIT,T,,69,Active,Tyler Beach,Tyler,Beach,1999-06-14T00:00:00,78,312,,00-0038721,,,,,,,,,,,,4,PRE,A01,Tyler,BEA096901,,,2023,2023.0,,
2024,PIT,DT,,95,Active,Keeanu Benton,Keeanu,Benton,2001-07-17T00:00:00,76,290,,00-0039110,,,,,,,,,,,,4,PRE,A01,Keeanu,BEN728037,,,2023,2023.0,PIT,49.0
2024,PIT,DB,,30D,Active,Beanie Bishop,Shannon,Bishop,1999-12-17T00:00:00,70,184,,00-0039454,,,,,,,,,,,,4,PRE,A01,Beanie,BIS687116,,,2024,2024.0,,
2024,PIT,K,,9,Active,Chris Boswell,Chris,Boswell,1991-03-16T00:00:00,74,185,,00-0031136,,,,,,,,,,,,4,PRE,A01,Chris,BOS743355,,,2014,2014.0,,
2024,PIT,FB,,45O,Active,Jack Colletto,Jack,Colletto,1998-11-19T00:00:00,75,239,,00-0038875,,,,,,,,,,,,4,PRE,A01,Jack,COL392856,,,2023,2023.0,,
2024,PIT,T,,60,Active,Dylan Cook,Dylan,Cook,1998-01-11T00:00:00,77,280,,00-0037480,,,,,,,,,,,,4,PRE,A01,Dylan,COO070016,,,2022,2022.0,,
2024,PIT,WR,,89,Active,Jacob Copeland,Jacob,Copeland,1999-06-20T00:00:00,72,203,,00-0038843,,,,,,,,,,,,4,PRE,A01,Jacob,COP356703,,,2023,2023.0,,
2024,PIT,G,,78,Active,James Daniels,James,Daniels,1997-09-13T00:00:00,75,305,,00-0034347,,,,,,,,,,,,4,PRE,A01,James,DAN559931,,,2018,2018.0,CHI,39.0
2024,PIT,G,,72O,Active,Tykeem Doss,Tykeem,Doss,1999-09-25T00:00:00,77,373,,00-0038459,,,,,,,,,,,,4,PRE,A01,Tykeem,DOS563847,,,2023,2023.0,,
2024,PIT,RB,,31O,Active,Daijun Edwards,Se'varian,Edwards,2001-04-11T00:00:00,70,201,,00-0039455,,,,,,,,,,,,4,PRE,A01,Daijun,EDW215334,,,2024,2024.0,,
2024,PIT,FS,,25,Active,DeShon Elliott,Armentae,Elliott,1997-04-21T00:00:00,73,210,,00-0034277,,,,,,,,,,,,4,PRE,A01,DeShon,ELL279522,,,2018,2018.0,BLT,190.0
2024,PIT,SS,,34,Active,Jalen Elliott,Jalen,Elliott,1998-07-07T00:00:00,72,210,,00-0036010,,,,,,,,,,,,4,PRE,A01,Jalen,ELL297270,,,2020,2020.0,,
2024,PIT,T,,76,Active,Troy Fautanu,Troy,Fautanu,2000-10-11T00:00:00,76,317,,00-0039871,,,,,,,,,,,,4,PRE,A01,Troy,FAU766320,,,2024,2024.0,PIT,20.0
2024,PIT,QB,,2,Active,Justin Fields,Justin,Fields,1999-03-05T00:00:00,75,223,,00-0036945,,,,,,,,,,,,4,PRE,A01,Justin,FIE769504,,,2021,2021.0,CHI,11.0
2024,PIT,G,,79O,Active,Joey Fisher,Joseph,Fisher,1997-11-11T00:00:00,77,322,,00-0038876,,,,,,,,,,,,4,PRE,A01,Joey,FIS437779,,,2023,2023.0,,
2024,PIT,WR,,82,Active,Dez Fitzpatrick,Dez,Fitzpatrick,1997-12-17T00:00:00,74,202,,00-0036627,,,,,,,,,,,,4,PRE,A01,Dez,FIT767415,,,2021,2021.0,TEN,109.0
2024,PIT,FS,,39,Active,Minkah Fitzpatrick,Minkah,Fitzpatrick,1996-11-17T00:00:00,73,207,,00-0034789,,,,,,,,,,,,4,PRE,A01,Minkah,FIT787290,,,2018,2018.0,MIA,11.0
2024,PIT,C,,54,Active,Zach Frazier,Zach,Frazier,2001-08-29T00:00:00,75,310,,00-0039896,,,,,,,,,,,,4,PRE,A01,Zach,FRA828596,,,2024,2024.0,PIT,51.0
2024,PIT,TE,,88,Active,Pat Freiermuth,Pat,Freiermuth,1998-10-25T00:00:00,77,258,,00-0036894,,,,,,,,,,,,4,PRE,A01,Pat,FRE439769,,,2021,2021.0,PIT,55.0
2024,PIT,CB,,31D,Active,Zyon Gilbert,Zyon,Gilbert,1999-02-04T00:00:00,72,174,,00-0037373,,,,,,,,,,,,4,PRE,A01,Zyon,GIL144859,,,2022,2022.0,,
2024,PIT,CB,,37,Active,Thomas Graham,Thomas,Graham,1999-06-26T00:00:00,71,197,,00-0036908,,,,,,,,,,,,4,PRE,A01,Thomas,GRA267685,,,2021,2021.0,CHI,228.0
2024,PIT,T,,67,Active,Devery Hamilton,Devery,Hamilton,1998-04-19T00:00:00,81,310,,00-0036522,,,,,,,,,,,,4,PRE,A01,Devery,HAM214394,,,2021,2021.0,,
2024,PIT,T,,68,Active,Anderson Hardy,Anderson,Hardy,2000-02-03T00:00:00,78,290,,00-0038511,,,,,,,,,,,,4,PRE,A01,Anderson,HAR071537,,,2023,2023.0,,
2024,PIT,RB,,22,Active,Najee Harris,Najee,Harris,1998-03-09T00:00:00,74,230,,00-0036893,,,,,,,,,,,,4,PRE,A01,Najee,HAR493163,,,2021,2021.0,PIT,24.0
2024,PIT,DE,,52,Active,Marcus Haynes,Marcus,Haynes,1998-04-07T00:00:00,76,240,,00-0038790,,,,,,,,,,,,4,PRE,A01,Marcus,HAY642687,,,2023,2023.0,,
2024,PIT,OLB,,51,Active,Nick Herbig,Nicholas,Herbig,2001-11-21T00:00:00,74,227,,00-0038577,,,,,,,,,,,,4,PRE,A01,Nick,HER042107,,,2023,2023.0,PIT,132.0
2024,PIT,DT,,97,Active,Cameron Heyward,Cameron,Heyward,1989-05-06T00:00:00,77,295,,00-0027969,,,,,,,,,,,,4,PRE,A01,Cameron,HEY271611,,,2011,2011.0,PIT,31.0
2024,PIT,TE,,83,Active,Connor Heyward,Connor,Heyward,1999-01-22T00:00:00,72,230,,00-0037304,,,,,,,,,,,,4,PRE,A01,Connor,HEY274236,,,2022,2022.0,PIT,208.0
2024,PIT,OLB,,56,Active,Alex Highsmith,Alex,Highsmith,1997-08-07T00:00:00,76,242,,00-0036333,,,,,,,,,,,,4,PRE,A01,Alex,HIG595832,,,2020,2020.0,PIT,102.0
2024,PIT,ILB,,55,Active/PUP,Cole Holcomb,Cole,Holcomb,1996-07-30T00:00:00,73,240,,00-0035286,,,,,,,,,,,,4,PRE,A02,Cole,HOL006318,,,2019,2019.0,WAS,173.0
2024,PIT,CB,,26,Active,Donte Jackson,Donte,Jackson,1995-11-08T00:00:00,70,180,,00-0034356,,,,,,,,,,,,4,PRE,A01,Donte,JAC136548,,,2018,2018.0,CAR,55.0
2024,PIT,WR,,11,Active,Van Jefferson,Vanchii,Jefferson,1996-07-26T00:00:00,74,197,,00-0036415,,,,,,,,,,,,4,PRE,A01,Van,JEF436716,,,2020,2020.0,LA,57.0
2024,PIT,WR,,21O,Active,Jaray Jenkins,Jaray,Jenkins,2000-01-04T00:00:00,74,200,,00-0038671,,,,,,,,,,,,4,PRE,A01,Jaray,JEN268724,,,2023,2023.0,,
2024,PIT,OLB,,53,Active,Kyron Johnson,Kyron,Johnson,1998-07-24T00:00:00,73,235,,00-0037084,,,,,,,,,,,,4,PRE,A01,Kyron,JOH399463,,,2022,2022.0,PHI,181.0
2024,PIT,P,,5,Active,Cameron Johnston,Cameron,Johnston,1992-02-24T00:00:00,71,194,,00-0033729,,,,,,,,,,,,4,PRE,A01,Cameron,JOH795940,,,2017,2017.0,,
2024,PIT,T,,77,Active,Broderick Jones,Broderick,Jones,2001-05-16T00:00:00,76,310,,00-0039109,,,,,,,,,,,,4,PRE,A01,Broderick,JON119592,,,2023,2023.0,PIT,14.0
2024,PIT,SS,,23,Active,Damontae Kazee,Damontae,Kazee,1993-06-05T00:00:00,71,190,,00-0033512,,,,,,,,,,,,4,PRE,A01,Damontae,KAZ186981,,,2017,2017.0,ATL,149.0
2024,PIT,SS,,28,Active,Miles Killebrew,Miles,Killebrew,1993-05-10T00:00:00,74,222,,00-0032399,,,,,,,,,,,,4,PRE,A01,Miles,KIL283492,,,2016,2016.0,DET,111.0
2024,PIT,LS,,46,Active,Christian Kuntz,Christian,Kuntz,1994-04-13T00:00:00,73,228,,00-0034051,,,,,,,,,,,,4,PRE,A01,Christian,KUN149501,,,2017,2017.0,,
2024,PIT,DE,,98,Active,DeMarvin Leal,DeMarvin,Leal,2000-07-01T00:00:00,76,290,,00-0037759,,,,,,,,,,,,4,PRE,A01,DeMarvin,LEA477581,,,2022,2022.0,PIT,84.0
2024,PIT,DE,,74D,Active,Logan Lee,Logan,Lee,2000-06-12T00:00:00,77,291,,00-0039389,,,,,,,,,,,,4,PRE,A01,Logan,LEE445336,,,2024,2024.0,PIT,178.0
2024,PIT,DE,,92,Active,Isaiahh Loudermilk,Isaiahh,Loudermilk,1997-10-10T00:00:00,79,293,,00-0036843,,,,,,,,,,,,4,PRE,A01,Isaiahh,LOU563605,,,2021,2021.0,PIT,156.0
2024,PIT,DE,,94,Active,Dean Lowry,Dean,Lowry,1994-06-09T00:00:00,78,296,,00-0032412,,,,,,,,,,,,4,PRE,A01,Dean,LOW617631,,,2016,2016.0,GB,137.0
2024,PIT,WR,,15,Active,T.J. Luther,Tyreece,Luther,2000-05-13T00:00:00,73,180,,00-0038502,,,,,,,,,,,,4,PRE,A01,T.J.,LUT282486,,,2023,2023.0,,
2024,PIT,MLB,,44,Active,Tyler Matakevich,Tyler,Matakevich,1992-12-22T00:00:00,73,235,,00-0032366,,,,,,,,,,,,4,PRE,A01,Tyler,MAT026118,,,2016,2016.0,PIT,246.0
2024,PIT,C,,62,Active,Ryan McCollum,Ryan,McCollum,1998-03-04T00:00:00,77,300,,00-0036783,,,,,,,,,,,,4,PRE,A01,Ryan,MCC494147,,,2021,2021.0,,
2024,PIT,G,,66,Active,Mason McCormick,Mason,McCormick,2000-05-25T00:00:00,76,305,,00-0039358,,,,,,,,,,,,4,PRE,A01,Mason,MCC592977,,,2024,2024.0,PIT,119.0
2024,PIT,CB,,42,Active,Kyler McMichael,Kyler,McMichael,2000-03-22T00:00:00,72,210,,00-0037484,,,,,,,,,,,,4,PRE,A01,Kyler,MCM283951,,,2022,2022.0,,
2024,PIT,WR,,13,Active,Scott Miller,Scott,Miller,1997-07-31T00:00:00,71,174,,00-0035298,,,,,,,,,,,,4,PRE,A01,Scott,MIL546315,,,2019,2019.0,TB,208.0
2024,PIT,OLB,,49D,Active,Jeremiah Moon,Jeremiah,Moon,1998-08-18T00:00:00,77,245,,00-0037179,,,,,,,,,,,,4,PRE,A01,Jeremiah,MOO060557,,,2022,2022.0,,
2024,PIT,T,,65,Active,Dan Moore,Dan,Moore,1998-09-28T00:00:00,77,315,,00-0036869,,,,,,,,,,,,4,PRE,A01,Dan,MOO788885,,,2021,2021.0,PIT,128.0
2024,PIT,DT,,99,Active,Larry Ogunjobi,Olumide,Ogunjobi,1994-06-03T00:00:00,75,305,,00-0033905,,,,,,,,,,,,4,PRE,A01,Larry,OGU431455,,,2017,2017.0,CLV,65.0
2024,PIT,RB,,84,Active,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17T00:00:00,74,238,,00-0030578,,,,,,,,,,,,4,PRE,A01,Cordarrelle,PAT387075,,,2013,2013.0,MIN,29.0
2024,PIT,RB,,38,Active,La'Mical Perine,La'Mical,Perine,1998-01-30T00:00:00,71,220,,00-0036269,,,,,,,,,,,,4,PRE,A01,La'Mical,PER094283,,,2020,2020.0,NYJ,120.0
2024,PIT,WR,,14,Active,George Pickens,George,Pickens,2001-03-04T00:00:00,75,200,,00-0037247,,,,,,,,,,,,4,PRE,A01,George,PIC576156,,,2022,2022.0,PIT,52.0
2024,PIT,QB,,18O,Active,John Rhys Plumlee,John Rhys,Plumlee,2001-01-02T00:00:00,72,200,,00-0039456,,,,,,,,,,,,4,PRE,A01,John Rhys,RHY437791,,,2024,2024.0,,
2024,PIT,CB,,24,Active,Joey Porter,Joey,Porter,2000-07-26T00:00:00,74,194,,00-0039167,,,,,,,,,,,,4,PRE,A01,Joey,POR773442,,,2023,2023.0,PIT,32.0
2024,PIT,DT,,72D,Active,Willington Previlon,Willington,Previlon,1997-05-19T00:00:00,77,295,,00-0035969,,,,,,,,,,,,4,PRE,A01,Willington,PRE787321,,,2020,2020.0,,
2024,PIT,TE,,81,Active,MyCole Pruitt,MyCole,Pruitt,1992-03-24T00:00:00,74,243,,00-0031585,,,,,,,,,,,,4,PRE,A01,MyCole,PRU720361,,,2015,2015.0,MIN,143.0
2024,PIT,ILB,,6,Active,Patrick Queen,Patrick,Queen,1999-08-13T00:00:00,73,227,,00-0036323,,,,,,,,,,,,4,PRE,A01,Patrick,QUE308806,,,2020,2020.0,BLT,28.0
2024,PIT,ILB,,50,Active,Elandon Roberts,Elandon,Roberts,1994-04-22T00:00:00,72,238,,00-0032442,,,,,,,,,,,,4,PRE,A01,Elandon,ROB134404,,,2016,2016.0,NE,214.0
2024,PIT,ILB,,93,Active,Mark Robinson,Mark,Robinson,1999-08-14T00:00:00,71,235,,00-0037316,,,,,,,,,,,,4,PRE,A01,Mark,ROB629703,,,2022,2022.0,PIT,225.0
2024,PIT,CB,,21D,Active,Darius Rush,Darius,Rush,2000-02-22T00:00:00,74,200,,00-0038388,,,,,,,,,,,,4,PRE,A01,Darius,RUS057910,,,2023,2023.0,IND,138.0
2024,PIT,G,,73,Active,Isaac Seumalo,Isaac,Seumalo,1993-10-29T00:00:00,76,303,,00-0032954,,,,,,,,,,,,4,PRE,A01,Isaac,SEU306003,,,2016,2016.0,PHI,79.0
2024,PIT,RB,,33,Active,Aaron Shampklin,Aaron,Shampklin,1999-10-18T00:00:00,69,194,,00-0037609,,,,,,,,,,,,4,PRE,A01,Aaron,SHA110921,,,2022,2022.0,,
2024,PIT,DT,,79D,Active,Jacob Slade,Jacob,Slade,2000-02-23T00:00:00,76,305,,00-0038708,,,,,,,,,,,,4,PRE,A01,Jacob,SLA177376,,,2023,2023.0,,
2024,PIT,TE,,49,Active,Matt Sokol,Matthew,Sokol,1995-11-09T00:00:00,78,260,,00-0035436,,,,,,,,,,,,4,PRE,A01,Matt,SOK396166,,,2019,2019.0,,
2024,PIT,DE,,91,Active,Marquiss Spencer,Marquiss,Spencer,1997-07-16T00:00:00,76,295,,00-0036668,,,,,,,,,,,,4,PRE,A01,Marquiss,SPE570569,,,2021,2021.0,DEN,253.0
2024,PIT,CB,,20,Active,Cameron Sutton,Cameron,Sutton,1995-02-27T00:00:00,71,188,,00-0033930,,,,,,,,,,,,4,PRE,A01,Cameron,SUT313402,,,2017,2017.0,PIT,94.0
2024,PIT,ILB,,51D,Active,Kyahva Tezino,Kyahva,Tezino,1997-06-21T00:00:00,72,230,,00-0036097,,,,,,,,,,,,4,PRE,A01,Kyahva,TEZ415291,,,2020,2020.0,,
2024,PIT,CB,,35D,Active,Kiondre Thomas,Kiondre,Thomas,1998-02-07T00:00:00,71,185,,00-0036688,,,,,,,,,,,,4,PRE,A01,Kiondre,THO279988,,,2021,2021.0,,
2024,PIT,CB,,27,Active,Cory Trice,Cory,Trice,2000-05-30T00:00:00,75,215,,00-0038639,,,,,,,,,,,,4,PRE,A01,Cory,TRI034803,,,2023,2023.0,PIT,241.0
